benchmark,direction_id,sign,point_id,amplitude,z1_norm,root_linear_norm,operator_variation_norm,nonlinear_norm,linear_solve_norm,root_fraction,operator_fraction,nonlinear_fraction,linear_solve_fraction,decomposition_closure,linear_solve_relative_residual,z1_u_norm,root_u_norm,operator_u_norm,nonlinear_u_norm,residual_u_norm,z1_p_norm,root_p_norm,operator_p_norm,nonlinear_p_norm,residual_p_norm,z1_s_norm,root_s_norm,operator_s_norm,nonlinear_s_norm,residual_s_norm,condition_number,branch_preserving,branch_margin_gate_pass,finite,pass
N2,FIELD_P,1,1,.1000000000000000E-01,3.15927799994214918E-15,7.69803675484368144E-15,3.61353882233764114E-15,3.01499651094940053E-16,4.79902676062469402E-16,8.15816056082977914E-01,1.79761936397663274E-01,1.25142813744212600E-03,3.17057938191664997E-03,4.52906163204585907E-16,8.23588109227112500E-17,4.22904321770724682E-17,3.32012088152339665E-16,4.71282977458937184E-17,1.85645595052217364E-16,2.12802747352840958E-02,2.50911867150708046E-18,5.81843942167329637E-18,2.60208521396521064E-18,6.72214481647275284E-19,1.13689437273358090E-02,3.15899393867545024E-15,7.69087147194696473E-15,3.61323054526630252E-15,2.37565361060423491E-16,2.66824532759254865E-03,5.63698467936228735E+03,1,1,1,1
N2,FIELD_P,1,2,.7500000000000000E-02,2.82575546778322435E-15,8.00158831098882317E-15,3.55104949756913979E-15,1.88556067377112771E-16,1.62862654197122893E-15,8.07144666218740037E-01,1.58968994577938838E-01,4.48208407875353083E-04,3.34381307954457960E-02,1.59182503415282396E-16,9.09049027094770463E-17,3.69249398281026685E-17,1.40508996133858028E-16,4.21787037894731465E-17,1.01627736984288703E-16,1.59602060514630710E-02,2.21925060598534088E-18,6.25463444138550152E-18,1.93947980722443212E-18,1.20262619938873876E-19,8.52670779550185505E-03,2.82551333167129593E-15,8.00035209225859115E-15,3.55079846366289251E-15,1.58824365753736837E-16,2.00118399569441116E-03,6.63205984669681857E+03,1,1,1,1
N2,FIELD_P,1,3,.5000000000000000E-02,2.31973680550632908E-15,3.84901837742184072E-15,1.65835935857973631E-15,1.73000795463717492E-16,1.52698568287190796E-16,8.40881649665311870E-01,1.56096152170074887E-01,1.69875639956189057E-03,1.32344176505127089E-03,1.45752258539930127E-16,8.61473810672951505E-17,2.96188106674032638E-17,1.66006044076169832E-16,1.43903301677699611E-17,9.34169120195344036E-17,1.06401373676420479E-02,1.81107841576780956E-18,2.90921971083664818E-18,1.30104260698260532E-18,3.30163928790722891E-19,5.68447186366790452E-03,2.31954700165147098E-15,3.84543573597348236E-15,1.65829641134351848E-15,1.45610599791339712E-16,1.33412266379627433E-03,8.05170916669842427E+03,1,1,1,1
N2,FIELD_P,1,4,.3000000000000000E-02,1.69909430644664091E-15,3.94593871110146421E-15,6.98202718709616129E-16,1.10379697332737698E-16,9.69338466677607940E-16,9.15384393777892713E-01,2.86593214861901140E-02,7.16277370803252117E-04,5.52400073651138912E-02,4.84542875142578282E-16,6.79221586599521273E-17,2.13121931208508114E-17,1.46767667840107832E-16,5.01740141504356027E-17,2.47091100700182080E-17,6.38408242058522910E-03,1.32495650663000048E-18,3.50316442985262667E-18,9.93687704810078361E-19,4.27573286241820013E-20,3.41068311820074245E-03,1.69896012228481302E-15,3.94320672692731600E-15,6.96396882030840562E-16,1.07578509167144334E-16,8.00473598277764574E-04,9.71397013328042704E+03,1,1,1,1
N2,FIELD_P,1,5,.2000000000000000E-02,1.27072031636457338E-15,1.56959605786071239E-15,6.98059431597536666E-16,1.11795200099123098E-16,4.03688534536298563E-16,7.88013842663942810E-01,1.55862933780978347E-01,3.99764627143518823E-03,5.21255772836436843E-02,1.07264296796730497E-16,9.15707481013500761E-17,1.58022013760663393E-17,6.21514237394686815E-17,1.57976940482183156E-17,2.49301791380853062E-17,4.25605494705681882E-03,9.91413027111613756E-19,1.38845624178385666E-18,8.11342613487348503E-19,8.23430624303780355E-20,2.27378874546716164E-03,1.27062167066108301E-15,1.56836445304282219E-15,6.97880179277358820E-16,1.08980026394592219E-16,5.33649065518509644E-04,1.08316450216462199E+04,1,1,1,1
N2,FIELD_P,1,6,.1000000000000000E-02,7.22382591290583090E-16,7.84798028930356196E-16,9.76822070700403158E-16,6.30365658887953819E-17,9.16210747063577708E-16,2.55192317626087961E-01,3.95350885845342004E-01,1.64640577244346649E-03,3.47810390756126575E-01,6.05532376164127848E-17,9.94054632022027728E-17,8.90783997589536763E-18,3.10757118697343407E-17,2.63813456173745264E-17,1.25407472180139447E-17,2.12802747352840941E-03,5.64273804903383238E-19,6.94228120891928329E-19,1.02856449274708039E-18,4.68333205377343676E-20,1.13689437273358082E-03,7.22327446648495168E-16,7.84182226521411093E-16,9.76465219281221835E-16,6.17765012355539885E-17,2.66824532759254822E-04,1.22397048480399098E+04,1,1,1,1
N2,FIELD_P,1,7,.7500000000000000E-03,5.60855162693482523E-16,9.86484677775366053E-16,4.73828826107250654E-16,3.42025973436987986E-17,5.41786609050973170E-17,8.09764991449603455E-01,1.86819095508120342E-01,9.73411525202163967E-04,2.44250151707406903E-03,3.30910231363047953E-17,1.01866239034610097E-16,6.90165240268126550E-18,3.66919169600269579E-17,1.84293076436159331E-17,6.23027373131812439E-18,1.59602060514630727E-03,4.38275635189175480E-19,8.75791107463156668E-19,5.14282246373540194E-19,1.59259433105317093E-20,8.52670779550185613E-04,5.60812525384832061E-16,9.85801681731829001E-16,4.73470012338398568E-16,3.36303598055740261E-17,2.00118399569441144E-04,1.26508131547432840E+04,1,1,1,1
N2,FIELD_P,1,8,.5000000000000000E-03,3.87502417009199483E-16,3.92399014465178098E-16,5.43251259773546973E-17,3.36875021385694649E-17,4.41160309358453356E-17,9.62300365458058637E-01,1.84440511955385640E-02,7.09238748886090002E-03,1.21631958575419679E-02,6.31799126771718007E-17,9.01988241243031657E-17,4.75860006381623976E-18,1.55378559348671704E-17,2.31332030837887513E-18,6.29328860235043891E-18,1.06401373676420470E-03,3.02943934360538581E-19,3.47114060445964165E-19,7.66646708341687093E-20,2.51421324850910059E-20,5.68447186366790409E-04,3.87473079243418939E-16,3.92091113260705546E-16,5.42757955642710621E-17,3.30944358884816515E-17,1.33412266379627411E-04,1.30904898689018391E+04,1,1,1,1
N2,FIELD_P,1,9,.3000000000000000E-03,2.39450438064497076E-16,2.36216298586633904E-16,4.68821850614417239E-17,5.70143251310378810E-17,1.43733125879235744E-16,6.81246693408793402E-01,2.68349244571365435E-02,3.96874013715471305E-02,2.52230980762522983E-01,4.06419411757521971E-17,8.75388843112551625E-17,2.93566259024109529E-18,6.20339941298215091E-18,2.90806850830774295E-18,4.51130963846934558E-18,6.38408242058522779E-04,1.87270214536204050E-19,1.48460496691604434E-19,6.06087439757635038E-20,4.21340904371118994E-20,3.41068311820074191E-04,2.39432368539223560E-16,2.36134782514507428E-16,4.67918661763603103E-17,5.68355485608432742E-17,8.00473598277764493E-05,1.34648602867323352E+04,1,1,1,1
N2,FIELD_P,1,10,.2000000000000000E-03,1.62051094169201391E-16,2.41125377113424067E-16,7.88115088074770450E-18,5.31736182815057497E-17,1.92460466221359816E-17,9.46907459478878444E-01,1.01158174145114300E-03,4.60483555110762846E-02,6.03260326859403340E-03,4.46267933386910934E-17,8.63249530168286919E-17,1.98511919246613411E-18,4.24899675367863013E-18,1.51398584241352183E-18,6.45597408849697971E-19,4.25605494705681925E-04,1.26762758706384046E-19,1.78255663782851396E-19,6.91046004272909632E-20,4.05055493540272776E-20,2.27378874546716164E-04,1.62038885315932994E-16,2.41087871407079539E-16,7.73405525117848598E-18,5.31696835088703582E-17,5.33649065518509752E-05,1.36601906193759169E+04,1,1,1,1
N2,FIELD_P,1,11,.1000000000000000E-03,8.22699808667820782E-17,1.20562688556712034E-16,2.24329904413794441E-17,2.69818322434686824E-17,1.80368979330050980E-17,9.03269148300701374E-01,3.12727210542970702E-02,4.52412091867015614E-02,2.02169214582999975E-02,2.81899762098827929E-17,9.49241024638618733E-17,1.00698030926284687E-18,2.12449837683931506E-18,8.37126041835862106E-19,3.27170572417073681E-19,2.12802747352840963E-04,6.43680592226852284E-20,8.91278318914256978E-20,2.24743237688912823E-20,2.05532939258962428E-20,1.13689437273358082E-04,8.22637927598186850E-17,1.20543935703539770E-16,2.24173543273481093E-17,2.69798407740546031E-17,2.66824532759254876E-05,1.38612709123411096E+04,1,1,1,1
N2,FIELD_P,1,12,.7499999999999999E-04,6.19401396587864996E-17,5.90540746466584760E-17,4.96277798621861948E-17,1.47226603508270386E-17,2.15742458724554799E-17,5.25801893965087586E-01,3.71340316312132324E-01,3.26809742650306587E-02,7.01768154577494391E-02,1.05827277208262488E-17,1.22214833813721729E-16,7.57989404160218245E-19,1.55084985324553773E-18,4.39634280596455342E-19,1.13269147523619831E-18,1.59602060514630695E-04,4.84645225469289841E-20,3.71151241729011086E-20,6.39271427410189228E-20,1.09101218591448837E-20,8.52670779550185478E-05,6.19354825944160269E-17,5.90336956286268570E-17,4.96257913697037119E-17,1.46790196810612246E-17,2.00118399569441123E-05,1.39124692973960136E+04,1,1,1,1
N2,FIELD_P,1,13,.5000000000000000E-04,4.14530408140664427E-17,6.02813442783560168E-17,1.03514828098347094E-17,1.35918693875463214E-17,3.71720101137365790E-18,9.22399847530258610E-01,2.71993481434292736E-02,4.68934030257444484E-02,3.50740130056775845E-03,1.29571845262917477E-18,1.04684382180843130E-16,5.07176093012133054E-19,1.06224918841965753E-18,3.03235809765400958E-19,1.64703735591597798E-19,1.06401373676420481E-04,3.24362812282743955E-20,4.45639159457128489E-20,2.03287907341032081E-20,1.03535437751588907E-20,5.68447186366790409E-05,4.14499253682198482E-17,6.02719678517698848E-17,1.03470203994312637E-17,1.35908674826786640E-17,1.33412266379627438E-05,1.39640472708678772E+04,1,1,1,1
N2,FIELD_P,1,14,.3000000000000000E-04,2.49489537468975342E-17,3.67678425240122890E-17,1.81379267661336523E-17,3.06895586311964592E-18,6.04465786098010692E-18,7.82871492342527620E-01,1.90515130729307036E-01,5.45425539810976811E-03,2.11591215300556690E-02,3.35290891059776530E-18,7.17019857119717043E-17,3.05199555005792842E-19,7.65716154992258215E-19,3.35849593431789654E-19,3.42699332959600387E-19,6.38408242058522888E-05,1.95229500657467740E-20,3.19635713705094614E-20,1.39696252396308516E-20,5.27845948678731023E-21,3.41068311820074191E-05,2.49470792909887042E-17,3.67598544742856022E-17,1.81348117518156204E-17,3.04975726818232887E-18,8.00473598277764662E-06,1.40055858001520101E+04,1,1,1,1
N2,FIELD_P,1,15,.2000000000000000E-04,1.66584608229488752E-17,2.49115420994030744E-17,9.60658195634218234E-18,4.32606988196463522E-18,1.18210258073895260E-18,8.46655962055185118E-01,1.25905160314474462E-01,2.55324686421585338E-02,1.90640898818180966E-03,4.54616602736980814E-18,3.51663529734728767E-17,2.03765677056474163E-19,1.03329749641770135E-18,2.55016777531991793E-19,5.05238284582144958E-19,4.25605494705681925E-05,1.30357864734496795E-20,2.21527861135854775E-20,9.87801673757772448E-21,3.76966937379390935E-21,2.27378874546716150E-05,1.66572094483694130E-17,2.48900931157015958E-17,9.60319143576143271E-18,4.29646374231493073E-18,5.33649065518509718E-06,1.40264478694541667E+04,1,1,1,1
N2,FIELD_P,1,16,.1000000000000000E-04,8.34218154961982469E-18,1.24557710497015372E-17,1.70147963401016038E-18,2.16645159679800762E-18,2.18574504754613611E-18,9.26178376859296937E-01,1.72825138689819101E-02,2.80189195720633201E-02,2.85201896996578538E-02,2.44688723555934465E-18,3.51663529734728767E-17,1.02032941607263723E-19,5.16648748208850673E-19,1.13760450025680334E-19,2.52656840340809996E-19,2.12802747352840963E-05,6.52816752016106664E-21,1.10763930567927388E-20,1.69406589450860068E-21,1.88759230268490684E-21,1.13689437273358075E-05,8.34155499104772525E-18,1.24450465578507979E-17,1.69767153333677852E-18,2.15166760427649083E-18,2.66824532759254859E-06,1.40473721778923446E+04,1,1,1,1
N2,FIELD_P,1,17,.7500000000000000E-05,6.25906904422576082E-18,9.19196063100307226E-18,2.74609076167069506E-18,7.69807629596279164E-19,6.32802847168551578E-19,9.08261781197249762E-01,8.10633417044142601E-02,6.37028922698090836E-03,4.30458787135502060E-03,8.48157461953644130E-19,7.07522486041167962E-17,7.65529033917253624E-20,1.91429038748064554E-19,9.33649892143495533E-20,8.57005091301467797E-20,1.59602060514630722E-05,4.89805572133686540E-21,7.99089284262736534E-21,2.07479851609881321E-21,1.32107140450402385E-21,8.52670779550185478E-06,6.25859896162213157E-18,9.18996361857140056E-18,2.74450234930365114E-18,7.65021218065107019E-19,2.00118399569441166E-06,1.40526130125354939E+04,1,1,1,1
N2,FIELD_P,1,18,.5000000000000000E-05,4.17433583183506914E-18,6.22788552485076861E-18,2.46228965550011807E-18,1.08408189506422170E-18,1.11768507528234765E-18,8.20464842703196195E-01,1.28249893993407860E-01,2.48601025969092879E-02,2.64251607064865703E-02,3.73924959951938788E-19,3.51663529734728767E-17,5.10540811793356619E-20,2.58324374104425336E-19,9.81229961572365882E-20,1.26337865955124097E-19,1.06401373676420481E-05,3.26665817803466112E-21,5.53819652839636938E-21,2.87242847742890248E-21,9.44487106880461337E-22,5.68447186366790375E-06,4.17402233423366595E-18,6.22252327892539896E-18,2.46033208619541037E-18,1.07669466738534751E-18,1.33412266379627430E-06,1.40578577589374454E+04,1,1,1,1
N2,FIELD_P,1,19,.3000000000000000E-05,2.50538112937496089E-18,4.69401775397405092E-18,3.14884450983922864E-18,3.23668763887082340E-19,9.27868216596061666E-19,6.69420827968205012E-01,3.01239692915390711E-01,3.18281461274620399E-03,2.61566645036580420E-02,3.58898968371288695E-19,1.62556524124258991E-17,3.06414846976984684E-20,1.15768977642956432E-19,1.76558300703857826E-20,3.45104095879788687E-20,6.38408242058522837E-06,1.96061342366606934E-21,3.93893089518010913E-21,2.58483869475461212E-21,3.02023657282472043E-22,3.41068311820074234E-06,2.50519297836287996E-18,4.69258827335858426E-18,3.14879394966042483E-18,3.21823568322725918E-19,8.00473598277764599E-07,1.40620563754705690E+04,1,1,1,1
N2,FIELD_P,1,20,.2000000000000000E-05,1.67051407980288247E-18,2.63854584546991377E-18,5.01497327076585338E-19,3.44056218862985410E-19,1.08398978719681176E-18,8.18392080951942491E-01,2.95644207555278565E-02,1.39152480885910007E-02,1.38128250203938596E-01,3.63064496212565997E-20,9.39634361799972844E-17,2.04306698206152324E-20,1.04620482083438872E-19,2.80711847110036420E-20,2.16225400423526869E-20,4.25605494705681891E-06,1.30728188196215706E-21,2.08557676273596592E-21,9.47011624621304748E-22,2.57185170159663920E-22,2.27378874546716142E-06,1.67038862830313640E-18,2.63647006122670326E-18,5.00710176472241461E-19,3.43376005795686928E-19,5.33649065518509697E-07,1.40641566243142024E+04,1,1,1,1
N2,FIELD_P,1,21,.1000000000000000E-05,8.35387075632588554E-19,1.31927292273495688E-18,3.56256284581127814E-19,1.72056781236602744E-19,1.47113250687945622E-19,9.07140536721826152E-01,6.61500756495141673E-02,1.54293938394813330E-02,1.12799937891784052E-02,1.86810234892622539E-19,9.39634361799972844E-17,1.02168420411962483E-20,5.23102410417194362E-20,1.32835070538226833E-20,1.08115633262586035E-20,2.12802747352840946E-06,6.53744105392859823E-22,1.04278838136798296E-21,4.23516473627150170E-22,1.28610453773560697E-22,1.13689437273358071E-06,8.35324341134219577E-19,1.31823503061335163E-18,3.56008299591030803E-19,1.71716713010975302E-19,2.66824532759254849E-07,1.40662575005816943E+04,1,1,1,1
N2,FIELD_S,-1,1,.1000000000000000E-01,3.27073350339867228E-05,6.97946913325709875E-16,6.54140244151456263E-05,3.27066893824177503E-05,2.61521340625665799E-17,9.10740701877053651E-23,8.00003158464827058E-01,1.99996841535172970E-01,1.27868694729834597E-25,5.17453575694834960E-18,1.56728724446508385E-16,2.59204835630635624E-07,8.37559230839262269E-18,5.18413573677237661E-07,2.59208738045349222E-07,5.44662150522139033E-07,2.05948065831625249E-08,5.79498979665942366E-19,4.11900465139992148E-08,2.05952399311067114E-08,1.28709709979277525E-05,3.27063014376829692E-05,6.97896415992589968E-16,6.54119571709329281E-05,3.27056557345082298E-05,4.28009698743909062E-05,1.39349627723812700E+04,1,1,1,1
N2,FIELD_S,-1,2,.7500000000000000E-02,1.84364850308006093E-05,5.28079804741307098E-16,3.68726972960940703E-05,1.84362122653869531E-05,7.04817409790932908E-18,1.64089417832494087E-22,8.00002367194273312E-01,1.99997632805726633E-01,2.92303962059461455E-26,2.18690777827986839E-18,2.25129542243019839E-16,1.46118799195020097E-07,6.38991978865624450E-18,2.92239241891123793E-07,1.46120442692094504E-07,4.08617435873926695E-07,1.16077231509026053E-08,4.34839815358578185E-19,2.32156288908999479E-08,1.16079057398479687E-08,9.65229264811710433E-06,1.84359023334422103E-05,5.28040964334251805E-16,3.68715318796148886E-05,1.84356295462660043E-05,3.21042595594488408E-05,1.39680923512903209E+04,1,1,1,1
N2,FIELD_S,-1,3,.5000000000000000E-02,8.21122721211534500E-06,3.48973456662854938E-16,1.64223734918098840E-05,8.21114627947493380E-06,3.38766819962596897E-18,3.61246612764603346E-22,8.00001577025541089E-01,1.99998422974458884E-01,3.40424436975316887E-26,2.34624208297746309E-18,1.61118110170879537E-16,6.50827930789503707E-08,4.18779615419631135E-18,1.30166072281690785E-07,6.50832791991482927E-08,2.72492192064169559E-07,5.16932015436628541E-09,2.89749489832971183E-19,1.03386943411398056E-08,5.16937418655440248E-09,6.43423803210210480E-06,8.21096765534719024E-06,3.48948207996294984E-16,1.64218543718279891E-05,8.21088671626117510E-06,2.14051948236876857E-05,1.40013676139572672E+04,1,1,1,1
N2,FIELD_S,-1,4,.3000000000000000E-02,2.96102451911297070E-06,2.07680445569517266E-16,5.92203153742369325E-06,2.96100701812048699E-06,1.16786272762313328E-18,9.83875808757571353E-22,8.00000945685070963E-01,1.99999054314928981E-01,3.11123391914476662E-26,5.51423379103400070E-19,2.62673558221309796E-16,2.34706065842773008E-08,2.49943964496277971E-18,4.69413180279543028E-08,2.34707114413473967E-08,1.63533996372153374E-07,1.86394280548940850E-09,1.70946007515241553E-19,3.72789727032884520E-09,1.86395446468509430E-09,3.86024342737787918E-06,2.96093091090149928E-06,2.07665334254123738E-16,5.92184431960893128E-06,2.96091340851720449E-06,1.28442475009876452E-05,1.40280933554761887E+04,1,1,1,1
N2,FIELD_S,-1,5,.2000000000000000E-02,1.31712105239013870E-06,1.38729392398121744E-16,2.63423691658549691E-06,1.31711586406204920E-06,2.18256949855615835E-19,2.21879732718008039E-21,8.00000630280180869E-01,1.99999369719818992E-01,5.49182676046605345E-27,2.06610672164199843E-18,2.59436264537215996E-16,1.04404718683577717E-08,1.67348717643988583E-18,2.08809747861862744E-08,1.04405029162271737E-08,1.09035559831229893E-07,8.29084697351526750E-10,1.14689865961384269E-19,1.65817284768319671E-09,8.29088150224552454E-10,2.57339582098081405E-06,1.31707941135492546E-06,1.38719251014619363E-16,2.63415363410273606E-06,1.31707422261450921E-06,8.56320856967337222E-06,1.40414915719073597E+04,1,1,1,1
N2,FIELD_S,-1,6,.1000000000000000E-02,3.29558284049334445E-07,6.93646961990608720E-17,6.59115919313437350E-07,3.29557635195371000E-07,3.09718370811625936E-18,8.86020015562599722E-21,8.00000315051170752E-01,1.99999684948829221E-01,1.76644649801418178E-23,2.68718806402752128E-18,4.24725643644375503E-17,2.61239481508484677E-09,8.36743588219942915E-19,5.22479350984599286E-09,2.61239869395070224E-09,5.45242283312077087E-08,2.07437888976644839E-10,5.73449329806921347E-20,4.14876209437722624E-10,2.07438320406413968E-10,1.28664801186264089E-06,3.29547864426996578E-07,6.93596255073096816E-17,6.59095080017221780E-07,3.29547215521497531E-07,4.28179274715062901E-06,1.40549134343003261E+04,1,1,1,1
